genotype,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,line,rescaledASI,medianASI,medianASJ,rescaledASJ
ft7exgpa4,12_21_17,27,OP50,0,ASI,14,ft7exgpa4_OP50_27_line2.czi:z:8/12 - ft7exgpa4_OP50_27_line2.czi #1,0.461,578.227,566,553,604,266.679,577,25442,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,15,ft7exgpa4_OP50_27_line2.czi:z:8/12 - ft7exgpa4_OP50_27_line2.czi #1,0.44,614.881,614,567,650,270.694,614,25825,,line2,,,,
ft7exgpa4,12_21_17,27,OP50,0,ASJ,16,ft7exgpa4_OP50_27_line2.czi:z:9/12 - ft7exgpa4_OP50_27_line2.czi #1,0.409,557.667,555,536,574,227.97,557,21749,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,17,ft7exifb2_OP50_27_line2-02.czi:z:6/16 - ft7exifb2_OP50_27_line2-02.czi #1,0.608,693.276,701,652,746,421.476,695,40210,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,18,ft7exifb2_OP50_27_line2-02.czi:z:9/16 - ft7exifb2_OP50_27_line2-02.czi #1,0.524,613.38,626,573,660,321.468,616,30669,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,19,ft7exifb2_OP50_27_line2-02.czi:z:6/16 - ft7exifb2_OP50_27_line2-02.czi #1,0.304,432.793,433,417,459,131.558,433,12551,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,20,ft7exifb2_OP50_27_line2-02.czi:z:12/16 - ft7exifb2_OP50_27_line2-02.czi #1,0.409,618.769,608,578,650,252.948,618,24132,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,21,ft7exifb2_OP50_27_line2-03.czi:z:10/20 - ft7exifb2_OP50_27_line2-03.czi #1,0.482,678.174,660,651,714,326.992,678,31196,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,22,ft7exifb2_OP50_27_line2-03.czi:z:13/20 - ft7exifb2_OP50_27_line2-03.czi #1,0.398,729.447,710,693,758,290.547,734,27719,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,23,ft7exifb2_OP50_27_line2-03.czi:z:18/20 - ft7exifb2_OP50_27_line2-03.czi #1,0.293,393.571,384,378,414,115.51,394,11020,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,24,ft7exifb2_OP50_27_line2-03.czi:z:6/20 - ft7exifb2_OP50_27_line2-03.czi #1,0.451,559.837,556,528,590,252.33,558,24073,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,25,ft7exifb2_OP50_27_line2-04.czi:z:10/18 - ft7exifb2_OP50_27_line2-04.czi #1,0.356,794.882,762,735,852,283.283,792,27026,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,26,ft7exifb2_OP50_27_line2-04.czi:z:12/18 - ft7exifb2_OP50_27_line2-04.czi #1,0.524,875.4,834,757,951,458.791,885,43770,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,27,ft7exifb2_OP50_27_line2-04.czi:z:14/18 - ft7exifb2_OP50_27_line2-04.czi #1,0.388,419.892,424,388,451,162.846,420,15536,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,28,ft7exifb2_OP50_27_line2-04.czi:z:7/18 - ft7exifb2_OP50_27_line2-04.czi #1,0.524,454.74,458,414,488,238.326,459,22737,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,29,ft7exifb2_OP50_27_line2-05.czi:z:6/16 - ft7exifb2_OP50_27_line2-05.czi #1,0.618,1158.136,1203,1021,1255,716.225,1172,68330,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,30,ft7exifb2_OP50_27_line2-05.czi:z:9/16 - ft7exifb2_OP50_27_line2-05.czi #1,0.818,1234.051,1198,1113,1337,1008.942,1240,96256,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,31,ft7exifb2_OP50_27_line2-05.czi:z:5/16 - ft7exifb2_OP50_27_line2-05.czi #1,0.797,579.013,569,513,620,461.254,579,44005,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,32,ft7exifb2_OP50_27_line2-05.czi:z:11/16 - ft7exifb2_OP50_27_line2-05.czi #1,0.681,392.323,397,368,413,267.298,393,25501,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,33,ft7exifb2_OP50_27_line2-06.czi:z:11/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.807,1464.312,1539,1059,1666,1181.851,1491,112752,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,34,ft7exifb2_OP50_27_line2-06.czi:z:9/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.608,1319.086,1287,1118,1465,801.936,1317,76507,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,35,ft7exifb2_OP50_27_line2-06.czi:z:10/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.199,702.947,710,680,723,139.996,703,13356,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,36,ft7exifb2_OP50_27_line2-06.czi:z:7/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.419,593.8,585,557,628,248.965,594,23752,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,37,ft7exifb2_OP50_27_line2-06b.czi:z:9/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.241,606.304,615,521,664,146.17,615,13945,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,38,ft7exifb2_OP50_27_line2-06b.czi:z:10/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.503,825.5,809,782,876,415.333,825,39624,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,39,ft7exifb2_OP50_27_line2-06b.czi:z:7/14 - ft7exifb2_OP50_27_line2-06.czi #1,0.503,675.542,636,611,723,339.885,678,32426,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,40,ft7exifb2_OP50_27_line2-06b.czi:z:4/14 - ft7exifb2_OP50_27_line2-06.czi #1,1.363,515.046,478,440,597,701.823,514,66956,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,41,ft7exifb2_OP50_27_line2-07.czi:z:8/15 - ft7exifb2_OP50_27_line2-07.czi #1,0.545,965.846,956,895,1036,526.441,956,50224,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,42,ft7exifb2_OP50_27_line2-07.czi:z:10/15 - ft7exifb2_OP50_27_line2-07.czi #1,1.069,951.922,997,812,1092,1017.747,965,97096,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,43,ft7exifb2_OP50_27_line2-07.czi:z:6/15 - ft7exifb2_OP50_27_line2-07.czi #1,0.597,445.842,424,415,479,266.375,450,25413,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,44,ft7exifb2_OP50_27_line2-07.czi:z:12/15 - ft7exifb2_OP50_27_line2-07.czi #1,0.377,344.417,345,322,360,129.965,345,12399,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,45,ft7exifb2_OP50_27_line2-08.czi:z:9/13 - ft7exifb2_OP50_27_line2-08.czi #1,0.975,801.925,730,678,918,781.727,799,74579,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,46,ft7exifb2_OP50_27_line2-08.czi:z:7/13 - ft7exifb2_OP50_27_line2-08.czi #1,0.535,997,906,906,1085,532.971,997,50847,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,47,ft7exifb2_OP50_27_line2-08.czi:z:5/13 - ft7exifb2_OP50_27_line2-08.czi #1,0.556,592.434,541,526,651,329.12,599,31399,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,48,ft7exifb2_OP50_27_line2-08.czi:z:10/13 - ft7exifb2_OP50_27_line2-08.czi #1,0.66,525.762,532,459,569,347.191,527,33123,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,49,ft7exifb2_OP50_27_line2-09.czi:z:6/15 - ft7exifb2_OP50_27_line2-09.czi #1,0.503,1085.125,1135,892,1202,545.958,1103,52086,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,50,ft7exifb2_OP50_27_line2-09.czi:z:7/15 - ft7exifb2_OP50_27_line2-09.czi #1,1.373,657.748,661,548,765,903.169,661,86165,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,51,ft7exifb2_OP50_27_line2-09.czi:z:5/15 - ft7exifb2_OP50_27_line2-09.czi #1,0.996,533.684,526,502,573,531.43,533,50700,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,52,ft7exifb2_OP50_27_line2-09.czi:z:13/15 - ft7exifb2_OP50_27_line2-09.czi #1,0.597,474.947,478,454,497,283.765,475,27072,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,53,ft7exifb2_OP50_27_line2-10.czi:z:12/17 - ft7exifb2_OP50_27_line2-10.czi #1,0.388,799.189,823,728,844,309.949,805,29570,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,54,ft7exifb2_OP50_27_line2-10.czi:z:14/17 - ft7exifb2_OP50_27_line2-10.czi #1,0.419,664.525,633,589,746,278.618,669,26581,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,55,ft7exifb2_OP50_27_line2-10.czi:z:9/17 - ft7exifb2_OP50_27_line2-10.czi #1,0.252,454.917,459,435,479,114.441,457,10918,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,56,ft7exifb2_OP50_27_line2-10.czi:z:3/17 - ft7exifb2_OP50_27_line2-10.czi #1,0.943,440.6,445,405,486,415.648,443,39654,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,57,ft7exifb2_OP50_27_line2-11.czi:z:9/19 - ft7exifb2_OP50_27_line2-11.czi #1,0.713,672.176,657,624,725,479.105,676,45708,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,58,ft7exifb2_OP50_27_line2-11.czi:z:15/19 - ft7exifb2_OP50_27_line2-11.czi #1,0.65,843.161,849,806,879,547.95,847,52276,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,59,ft7exifb2_OP50_27_line2-11.czi:z:16/19 - ft7exifb2_OP50_27_line2-11.czi #1,0.503,622.625,602,574,664,313.261,628,29886,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,60,ft7exifb2_OP50_27_line2-11.czi:z:4/19 - ft7exifb2_OP50_27_line2-11.czi #1,1.048,428.22,434,403,452,448.854,429,42822,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,61,ft7exifb2_OP50_27_line2-12.czi:z:19/23 - ft7exifb2_OP50_27_line2-12.czi #1,0.912,649.218,642,613,697,592.036,647,56482,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,62,ft7exifb2_OP50_27_line2-12.czi:z:4/23 - ft7exifb2_OP50_27_line2-12.czi #1,0.744,669.803,666,638,712,498.475,669,47556,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,63,ft7exifb2_OP50_27_line2-12.czi:z:10/23 - ft7exifb2_OP50_27_line2-12.czi #1,0.493,753.915,738,729,777,371.414,754,35434,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,64,ft7exifb2_OP50_27_line2-12.czi:z:16/23 - ft7exifb2_OP50_27_line2-12.czi #1,0.419,588.375,572,564,613,246.691,590,23535,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,65,ft7exifb2_OP50_27_line2-13.czi:z:5/23 - ft7exifb2_OP50_27_line2-13.czi #1,1.017,697.763,691,660,737,709.444,698,67683,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,66,ft7exifb2_OP50_27_line2-13.czi:z:13/23 - ft7exifb2_OP50_27_line2-13.czi #1,1.09,598.24,608,545,630,652.15,599,62217,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,67,ft7exifb2_OP50_27_line2-13.czi:z:9/23 - ft7exifb2_OP50_27_line2-13.czi #1,0.451,536.372,534,515,567,241.754,536,23064,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,68,ft7exifb2_OP50_27_line2-13.czi:z:20/23 - ft7exifb2_OP50_27_line2-13.czi #1,0.765,475.068,476,457,498,363.511,476,34680,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,69,ft7exifb2_OP50_27_line2.czi:z:5/18 - ft7exifb2_OP50_27_line2.czi #1,0.566,647.037,623,611,678,366.236,648,34940,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASI,70,ft7exifb2_OP50_27_line2.czi:z:8/18 - ft7exifb2_OP50_27_line2.czi #1,0.891,566.129,566,500,608,504.398,571,48121,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,71,ft7exifb2_OP50_27_line2.czi:z:9/18 - ft7exifb2_OP50_27_line2.czi #1,0.828,497.278,510,454,527,411.78,499,39285,,line2,,,,
ft7exifb2,12_21_17,27,OP50,0,ASJ,72,ft7exifb2_OP50_27_line2.czi:z:15/18 - ft7exifb2_OP50_27_line2.czi #1,0.545,354.615,362,337,374,193.285,355,18440,,line2,,,,
N2,12_21_17,27,OP50,0,ASI,73,N2_OP50_27_NA-02.czi:z:10/13 - N2_OP50_27_NA-02.czi #1,1.394,891.797,964,735,994,1243.243,905,118609,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,74,N2_OP50_27_NA-02.czi:z:11/13 - N2_OP50_27_NA-02.czi #1,0.293,705.179,695,678,731,206.964,706,19745,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,75,N2_OP50_27_NA-02.czi:z:10/13 - N2_OP50_27_NA-02.czi #1,0.702,616.149,618,570,658,432.712,618,41282,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,76,N2_OP50_27_NA-02.czi:z:5/13 - N2_OP50_27_NA-02.czi #1,0.702,531.836,532,490,557,373.5,532,35633,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,77,N2_OP50_27_NA-03.czi:z:10/13 - N2_OP50_27_NA-03.czi #1,1.111,881.585,850,766,975,979.509,890,93448,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,78,N2_OP50_27_NA-03.czi:z:5/13 - N2_OP50_27_NA-03.czi #1,0.765,1096.027,987,942,1190,838.654,1106,80010,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,79,N2_OP50_27_NA-03.czi:z:10/13 - N2_OP50_27_NA-03.czi #1,1.488,493.296,482,447,530,734.233,493,70048,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,80,N2_OP50_27_NA-04.czi:z:11/16 - N2_OP50_27_NA-04.czi #1,0.618,1396.051,1405,1281,1470,863.359,1402,82367,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,81,N2_OP50_27_NA-04.czi:z:6/16 - N2_OP50_27_NA-04.czi #1,0.912,1062.54,1046,920,1162,968.954,1071,92441,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,82,N2_OP50_27_NA-04.czi:z:12/16 - N2_OP50_27_NA-04.czi #1,0.922,571.057,545,519,622,526.745,570,50253,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,83,N2_OP50_27_NA-04.czi:z:3/16 - N2_OP50_27_NA-04.czi #1,1.331,524.622,516,471,561,698.375,526,66627,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,84,N2_OP50_27_NA-06.czi:z:9/20 - N2_OP50_27_NA-06.czi #1,0.723,1038.623,1057,974,1113,751.182,1038,71665,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,85,N2_OP50_27_NA-06.czi:z:15/20 - N2_OP50_27_NA-06.czi #1,0.367,824.086,792,773,883,302.328,827,28843,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,86,N2_OP50_27_NA-06.czi:z:7/20 - N2_OP50_27_NA-06.czi #1,0.356,550.824,540,528,580,196.304,551,18728,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,87,N2_OP50_27_NA-06.czi:z:17/20 - N2_OP50_27_NA-06.czi #1,0.356,411.529,408,388,444,146.662,410,13992,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,88,N2_OP50_27_NA-07.czi:z:10/25 - N2_OP50_27_NA-07.czi #1,0.65,747.532,749,701,787,485.803,749,46347,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,89,N2_OP50_27_NA-07.czi:z:14/25 - N2_OP50_27_NA-07.czi #1,0.608,778.776,780,710,838,473.455,781,45169,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,90,N2_OP50_27_NA-07.czi:z:20/25 - N2_OP50_27_NA-07.czi #1,0.681,469.508,464,446,497,319.885,469,30518,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,91,N2_OP50_27_NA-07.czi:z:12/25 - N2_OP50_27_NA-07.czi #1,0.283,407.667,408,395,431,115.374,408,11007,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,92,N2_OP50_27_NA-08.czi:z:16/19 - N2_OP50_27_NA-08.czi #1,0.377,610.944,629,578,658,230.538,610,21994,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,93,N2_OP50_27_NA-08.czi:z:11/19 - N2_OP50_27_NA-08.czi #1,0.514,784.184,784,746,854,402.765,784,38425,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,94,N2_OP50_27_NA-08.czi:z:4/19 - N2_OP50_27_NA-08.czi #1,0.419,473.4,467,427,494,198.484,475,18936,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,95,N2_OP50_27_NA-08.czi:z:12/19 - N2_OP50_27_NA-08.czi #1,0.482,509.804,517,475,543,245.81,512,23451,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,96,N2_OP50_27_NA-09.czi:z:12/17 - N2_OP50_27_NA-09.czi #1,0.912,1134.034,1031,1008,1244,1034.151,1144,98661,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,97,N2_OP50_27_NA-09.czi:z:5/17 - N2_OP50_27_NA-09.czi #1,1.824,848.236,807,715,965,1547.049,845,147593,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,98,N2_OP50_27_NA-09.czi:z:5/17 - N2_OP50_27_NA-09.czi #1,0.503,418.667,404,397,446,210.643,420,20096,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,99,N2_OP50_27_NA-09.czi:z:15/17 - N2_OP50_27_NA-09.czi #1,0.66,430.302,423,403,450,284.153,431,27109,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,100,N2_OP50_27_NA-10.czi:z:5/16 - N2_OP50_27_NA-10.czi #1,0.524,646.48,651,590,672,338.816,649,32324,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,101,N2_OP50_27_NA-10.czi:z:7/16 - N2_OP50_27_NA-10.czi #1,0.954,839.308,804,765,903,800.573,842,76377,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,102,N2_OP50_27_NA-10.czi:z:6/16 - N2_OP50_27_NA-10.czi #1,0.587,518.214,518,492,541,304.184,519,29020,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,103,N2_OP50_27_NA-10.czi:z:13/16 - N2_OP50_27_NA-10.czi #1,0.577,454.382,454,412,480,261.952,455,24991,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,104,N2_OP50_27_NA-11.czi:z:7/15 - N2_OP50_27_NA-11.czi #1,1.08,995.942,1035,828,1125,1075.25,1006,102582,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,105,N2_OP50_27_NA-11.czi:z:12/15 - N2_OP50_27_NA-11.czi #1,0.639,614.672,623,572,648,393.017,616,37495,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,106,N2_OP50_27_NA-11.czi:z:8/15 - N2_OP50_27_NA-11.czi #1,0.954,362.901,360,341,398,346.153,363,33024,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,107,N2_OP50_27_NA-11.czi:z:3/15 - N2_OP50_27_NA-11.czi #1,1.792,422.333,417,394,448,756.989,422,72219,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,108,N2_OP50_27_NA-12.czi:z:6/16 - N2_OP50_27_NA-12.czi #1,0.713,1072.412,1061,937,1125,764.379,1078,72924,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,109,N2_OP50_27_NA-12.czi:z:12/16 - N2_OP50_27_NA-12.czi #1,1.048,1018.08,1073,810,1125,1067.137,1042,101808,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,110,N2_OP50_27_NA-12.czi:z:13/16 - N2_OP50_27_NA-12.czi #1,1.153,462.364,455,427,504,533.107,461,50860,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,111,N2_OP50_27_NA-12.czi:z:5/16 - N2_OP50_27_NA-12.czi #1,1.373,741.069,766,661,813,1017.579,747,97080,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,112,N2_OP50_27_NA-12b.czi:z:5/16 - N2_OP50_27_NA-12.czi #1,0.608,913,936,860,951,555.056,913,52954,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,113,N2_OP50_27_NA-12b.czi:z:7/16 - N2_OP50_27_NA-12.czi #1,0.545,809.75,759,715,883,441.36,813,42107,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,114,N2_OP50_27_NA-12b.czi:z:5/16 - N2_OP50_27_NA-12.czi #1,0.744,496.437,492,429,545,369.454,499,35247,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,115,N2_OP50_27_NA-12b.czi:z:13/16 - N2_OP50_27_NA-12.czi #1,0.566,558.741,549,504,586,316.259,563,30172,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,116,N2_OP50_27_NA-13.czi:z:3/14 - N2_OP50_27_NA-13.czi #1,1.405,573.575,539,501,648,805.625,571,76859,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,117,N2_OP50_27_NA-13.czi:z:7/14 - N2_OP50_27_NA-13.czi #1,0.545,507.462,500,483,543,276.595,509,26388,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,118,N2_OP50_27_NA-13.czi:z:6/14 - N2_OP50_27_NA-13.czi #1,0.86,393.793,380,362,431,338.47,394,32291,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,119,N2_OP50_27_NA-13.czi:z:14/14 - N2_OP50_27_NA-13.czi #1,0.86,342.085,343,314,357,294.027,343,28051,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,120,N2_OP50_27_NA-14.czi:z:9/23 - N2_OP50_27_NA-14.czi #1,0.807,1284.481,1293,979,1466,1036.708,1311,98905,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,121,N2_OP50_27_NA-14.czi:z:16/23 - N2_OP50_27_NA-14.czi #1,0.388,984.892,991,938,1024,381.969,989,36441,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,122,N2_OP50_27_NA-14.czi:z:10/23 - N2_OP50_27_NA-14.czi #1,0.587,377.643,377,344,398,221.67,378,21148,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,123,N2_OP50_27_NA-14.czi:z:16/23 - N2_OP50_27_NA-14.czi #1,0.755,305.722,309,291,330,230.727,306,22012,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,124,N2_OP50_27_NA-15.czi:z:12/16 - N2_OP50_27_NA-15.czi #1,0.734,901.771,939,789,978,661.657,908,63124,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,125,N2_OP50_27_NA-15.czi:z:7/16 - N2_OP50_27_NA-15.czi #1,1.415,1222.363,1193,897,1373,1729.706,1245,165019,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,126,N2_OP50_27_NA-15.czi:z:6/16 - N2_OP50_27_NA-15.czi #1,0.451,470.512,456,450,494,212.069,470,20232,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,127,N2_OP50_27_NA-15.czi:z:13/16 - N2_OP50_27_NA-15.czi #1,0.524,414.1,413,395,436,217.027,415,20705,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,128,N2_OP50_27_NA-16.czi:z:4/16 - N2_OP50_27_NA-16.czi #1,1.541,1074.408,1076,924,1186,1655.484,1083,157938,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,129,N2_OP50_27_NA-16.czi:z:11/16 - N2_OP50_27_NA-16.czi #1,0.639,703.59,705,664,741,449.871,704,42919,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,130,N2_OP50_27_NA-16.czi:z:4/16 - N2_OP50_27_NA-16.czi #1,1.038,530.212,526,492,560,550.203,531,52491,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,131,N2_OP50_27_NA-16.czi:z:16/16 - N2_OP50_27_NA-16.czi #1,0.692,485.803,485,446,504,336.08,487,32063,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,132,N2_OP50_27_NA-17.czi:z:7/16 - N2_OP50_27_NA-17.czi #1,1.038,981.394,944,822,1104,1018.396,987,97158,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,133,N2_OP50_27_NA-17.czi:z:13/16 - N2_OP50_27_NA-17.czi #1,0.597,711.596,686,598,797,425.155,711,40561,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,134,N2_OP50_27_NA-17.czi:z:8/16 - N2_OP50_27_NA-17.czi #1,0.597,437.018,427,411,465,261.103,436,24910,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,135,N2_OP50_27_NA-17.czi:z:15/16 - N2_OP50_27_NA-17.czi #1,0.734,353.243,350,333,369,259.185,353,24727,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,136,N2_OP50_27_NA-18.czi:z:7/18 - N2_OP50_27_NA-18.czi #1,2.191,1009.196,950,744,1181,2210.855,1031,210922,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,137,N2_OP50_27_NA-18.czi:z:12/18 - N2_OP50_27_NA-18.czi #1,0.262,929.48,929,880,969,243.567,930,23237,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,138,N2_OP50_27_NA-18.czi:z:7/18 - N2_OP50_27_NA-18.czi #1,0.535,868.863,813,807,933,464.472,863,44312,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,139,N2_OP50_27_NA-18.czi:z:17/18 - N2_OP50_27_NA-18.czi #1,0.839,400.212,414,373,425,335.598,400,32017,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,140,N2_OP50_27_NA-19.czi:z:9/18 - N2_OP50_27_NA-19.czi #1,1.321,960.19,1010,821,1094,1268.137,967,120984,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,141,N2_OP50_27_NA-19.czi:z:9/18 - N2_OP50_27_NA-19.czi #1,0.839,837.35,845,682,945,702.159,847,66988,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,142,N2_OP50_27_NA-19.czi:z:15/18 - N2_OP50_27_NA-19.czi #1,0.472,670.356,672,624,704,316.196,672,30166,,NA,,,,
N2,12_21_17,27,OP50,0,ASJ,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,143,N2_OP50_27_NA-20.czi:z:6/14 - N2_OP50_27_NA-20.czi #1,0.964,1248.978,1175,1050,1458,1204.429,1240,114906,,NA,,,,
N2,12_21_17,27,OP50,0,ASI,144,N2_OP50_27_NA-20.czi:z:10/14 - N2_OP50_27_NA-20.czi #1,0.964,1060.446,1034,1000,1197,1022.621,1053,97561,,NA,,,,
